S Questions;Answers;;;
S Probe 983 Farbe;Hellrot mit braunem Rand;;;
S Probe 983 Geruch;Würzig;Dunkle Beeren;Nelke;Holz
S Probe 983 Geschmack;Alkoholisch;Dezente Säure;Holz;Bitter
S Probe 644 Farbe;Dunkelrot mit bläul. Reflexen;;;
S Probe 644 Geruch;Fruchtig;Pflaume;Vanille;
S Probe 644 Geschmack;Adstringierend;Tannine;Alkoholisch;Holz
