S Questions;Answers;;;
S Probe 644 Farbe;Dunkelrot mit bläul. Reflexen;;;
S Probe 644 Geruch;Würzig;Kirsche;Dunkle Beeren;Holz
S Probe 644 Geschmack;Adstringierend;Tannine;Holz;Bitter
S Probe 983 Farbe;Hellrot mit braunem Rand;;;
S Probe 983 Geruch;Vegetativ;Würzig;Dumpf;
S Probe 983 Geschmack;Tannine;Bitter;;
