S Questions;Answers;;;
S Probe 322 Farbe;Dunkelrot mit bläul. Reflexen;;;
S Probe 322 Geruch;Dumpf;Dunkle Beeren;Pflaume;Holz
S Probe 322 Geschmack;Tannine;Dezente Säure;Leichte Süße;
S Probe 644 Farbe;Rubinrot;;;
S Probe 644 Geruch;Fruchtig;Kirsche;Vanille;Holz
S Probe 644 Geschmack;Adstringierend;Tannine;Holz;Dominante Säure
